Unnamed: 0,Merge,Conf_details,Conf_methods,Loc,Block,Loc_details,is_in_aff_files
1,a362a5abfe0dbcf48877c5b02d1a8da8d9c504c6,packages/SystemUI/src/com/android/keyguard/KeyguardUpdateMonitor.java,"['void com.android.keyguard.KeyguardUpdateMonitor.<init>(Context,Looper,BroadcastDispatcher,DumpManager,RingerModeTracker,Executor,StatusBarStateController,LockPatternUtils)', 'boolean com.android.keyguard.KeyguardUpdateMonitor.isBatteryUpdateInteresting(BatteryStatus,BatteryStatus)']",6,2,"[(1700, 1700, 1), (2609, 2613, 5)]",True
2,a362a5abfe0dbcf48877c5b02d1a8da8d9c504c6,packages/SystemUI/src/com/android/systemui/BatteryMeterView.java,['void com.android.systemui.BatteryMeterView.onBatteryUnknownStateChanged(boolean)'],4,2,"[(106, 106, 1), (486, 488, 3)]",True
4,a362a5abfe0dbcf48877c5b02d1a8da8d9c504c6,packages/SettingsLib/src/com/android/settingslib/fuelgauge/BatteryStatus.java,"['void com.android.settingslib.fuelgauge.BatteryStatus.<init>(int,int,int,int,int,double,double,boolean)', 'void com.android.settingslib.fuelgauge.BatteryStatus.<init>(int,int,int,int,int,double,double,boolean)']",9,2,"[(59, 65, 7), (71, 72, 2)]",True
5,a362a5abfe0dbcf48877c5b02d1a8da8d9c504c6,packages/SystemUI/src/com/android/systemui/statusbar/policy/BatteryControllerImpl.java,"['void com.android.systemui.statusbar.policy.BatteryControllerImpl.dump(FileDescriptor,PrintWriter,String[])', 'void com.android.systemui.statusbar.policy.BatteryControllerImpl.onReceive(Context,Intent)']",4,2,"[(133, 133, 1), (181, 183, 3)]",True
6,a362a5abfe0dbcf48877c5b02d1a8da8d9c504c6,services/core/java/com/android/server/display/DisplayModeDirector.java,"['void com.android.server.display.DisplayModeDirector.BrightnessObserver.dumpLocked(PrintWriter)', 'void com.android.server.display.DisplayModeDirector.BrightnessObserver.onBrightnessChangedLocked()', 'void com.android.server.display.DisplayModeDirector.BrightnessObserver.onScreenOn(boolean)', 'void com.android.server.display.DisplayModeDirector.BrightnessObserver.updateSensorStatus()', 'boolean com.android.server.display.DisplayModeDirector.BrightnessObserver.isDefaultDisplayOn()', 'void com.android.server.display.DisplayModeDirector.BrightnessObserver.LightSensorEventListener.onSensorChanged(SensorEvent)']",18,9,"[(1081, 1082, 2), (1096, 1096, 1), (1179, 1179, 1), (1313, 1315, 3), (1320, 1322, 3), (1332, 1333, 2), (1342, 1346, 5), (1372, 1372, 1), (0, 0, 0)]",True
7,a362a5abfe0dbcf48877c5b02d1a8da8d9c504c6,packages/SystemUI/src/com/android/systemui/statusbar/KeyguardIndicationController.java,"['void com.android.systemui.statusbar.KeyguardIndicationController.updateIndication(boolean)', 'void com.android.systemui.statusbar.KeyguardIndicationController.updateIndication(boolean)', 'void com.android.systemui.statusbar.KeyguardIndicationController.updateIndication(boolean)', 'void com.android.systemui.statusbar.KeyguardIndicationController.updateIndication(boolean)']",86,4,"[(414, 431, 18), (448, 450, 3), (456, 515, 60), (456, 460, 5)]",True
8,a362a5abfe0dbcf48877c5b02d1a8da8d9c504c6,core/java/android/app/ActivityManagerInternal.java,['int android.app.ActivityManagerInternal.startActivityAsUserEmpty(Bundle)'],2,1,"[(444, 445, 2)]",True
9,d1ffad806502fc4ff57f88b4eb543cc81fc601a1,packages/SystemUI/src/com/android/systemui/statusbar/phone/EdgeBackGestureHandler.java,"['boolean com.android.systemui.statusbar.phone.EdgeBackGestureHandler.isWithinTouchRegion(int,int)']",6,1,"[(470, 475, 6)]",True
11,d1ffad806502fc4ff57f88b4eb543cc81fc601a1,services/core/java/com/android/server/BluetoothManagerService.java,"['boolean com.android.server.BluetoothManagerService.bindBluetoothProfileService(int,IBluetoothProfileServiceConnection)']",3,1,"[(1308, 1310, 3)]",True
12,d1ffad806502fc4ff57f88b4eb543cc81fc601a1,packages/SystemUI/src/com/android/systemui/Dependency.java,[],1,1,"[(328, 328, 1)]",True
13,d1ffad806502fc4ff57f88b4eb543cc81fc601a1,packages/SystemUI/src/com/android/systemui/statusbar/KeyguardIndicationController.java,"['void com.android.systemui.statusbar.KeyguardIndicationController.updateIndication(boolean)', 'void com.android.systemui.statusbar.KeyguardIndicationController.updateIndication(boolean)', 'void com.android.systemui.statusbar.KeyguardIndicationController.BaseKeyguardCallback.onRefreshBatteryInfo(BatteryStatus)']",5,3,"[(464, 464, 1), (494, 496, 3), (780, 780, 1)]",True
14,d1ffad806502fc4ff57f88b4eb543cc81fc601a1,services/core/java/com/android/server/pm/PackageManagerService.java,[],0,1,"[(0, 0, 0)]",True
16,82ca638edd627c1b70aae1505f06c8ddaef731d2,services/core/java/com/android/server/BluetoothManagerService.java,"['boolean com.android.server.BluetoothManagerService.bindBluetoothProfileService(int,IBluetoothProfileServiceConnection)']",3,1,"[(1308, 1310, 3)]",True
17,24adcf1303bc4e0f0203c9ea0c691d7faa0c2aba,packages/SystemUI/src/com/android/systemui/ScreenDecorations.java,['void com.android.systemui.ScreenDecorations.updateRoundedCornerRadii()'],1,1,"[(597, 597, 1)]",True
18,24adcf1303bc4e0f0203c9ea0c691d7faa0c2aba,core/java/android/bluetooth/BluetoothCodecConfig.java,[],15,1,"[(64, 78, 15)]",True
21,24adcf1303bc4e0f0203c9ea0c691d7faa0c2aba,services/core/java/com/android/server/audio/AudioService.java,['void com.android.server.audio.AudioService.SetModeDeathHandler.binderDied()'],2,1,"[(3715, 3716, 2)]",True
22,24adcf1303bc4e0f0203c9ea0c691d7faa0c2aba,services/core/java/com/android/server/am/CachedAppOptimizer.java,"['void com.android.server.am.CachedAppOptimizer.setAppCompactProperties()', 'void com.android.server.am.CachedAppOptimizer.init()']",73,1,"[(286, 358, 73)]",True
24,24adcf1303bc4e0f0203c9ea0c691d7faa0c2aba,services/core/java/com/android/server/BluetoothManagerService.java,[],1,1,"[(98, 98, 1)]",True
25,24adcf1303bc4e0f0203c9ea0c691d7faa0c2aba,packages/SettingsLib/src/com/android/settingslib/wifi/WifiEntryPreference.java,"['void com.android.settingslib.wifi.WifiEntryPreference.refresh()', 'void com.android.settingslib.wifi.WifiEntryPreference.updateIcon(int,int,boolean)', 'void com.android.settingslib.wifi.WifiEntryPreference.updateIcon(int,int,boolean)']",16,4,"[(67, 69, 3), (142, 152, 11), (211, 211, 1), (217, 217, 1)]",True
29,24adcf1303bc4e0f0203c9ea0c691d7faa0c2aba,packages/SystemUI/src/com/android/systemui/statusbar/policy/WifiSignalController.java,['void com.android.systemui.statusbar.policy.WifiSignalController.notifyListeners(SignalCallback)'],1,1,"[(127, 127, 1)]",True
30,24adcf1303bc4e0f0203c9ea0c691d7faa0c2aba,packages/SettingsLib/src/com/android/settingslib/Utils.java,"['int com.android.settingslib.Utils.getWifiIconResource(int)', 'int com.android.settingslib.Utils.getWifiIconResource(int,int,boolean)']",23,2,"[(380, 380, 1), (386, 407, 22)]",True
31,2b1a920917d6b9235c008921845152448c7e5fc7,packages/SystemUI/src/com/android/systemui/ScreenDecorations.java,['void com.android.systemui.ScreenDecorations.updateRoundedCornerRadii()'],1,1,"[(597, 597, 1)]",True
34,2b1a920917d6b9235c008921845152448c7e5fc7,packages/SystemUI/src/com/android/systemui/statusbar/policy/BatteryControllerImpl.java,"['void com.android.systemui.statusbar.policy.BatteryControllerImpl.onReceive(Context,Intent)']",2,2,"[(76, 76, 1), (170, 170, 1)]",True
35,2b1a920917d6b9235c008921845152448c7e5fc7,packages/SystemUI/src/com/android/systemui/statusbar/policy/WifiSignalController.java,['void com.android.systemui.statusbar.policy.WifiSignalController.notifyListeners(SignalCallback)'],1,1,"[(127, 127, 1)]",True
36,fd65619dfea934f9f1f28a80e9599e2d8e3e77f3,services/core/java/com/android/server/wm/TaskDisplayArea.java,[],1,1,"[(57, 57, 1)]",True
37,35fa949362e35d8514c64a645b6448424f174c82,packages/SystemUI/src/com/android/systemui/CornerHandleView.java,['float com.android.systemui.CornerHandleView.getOuterRadiusPx()'],2,1,"[(158, 159, 2)]",True
38,35fa949362e35d8514c64a645b6448424f174c82,core/java/android/bluetooth/BluetoothAdapter.java,['boolean android.bluetooth.BluetoothAdapter.factoryReset()'],4,1,"[(1204, 1207, 4)]",True
40,35fa949362e35d8514c64a645b6448424f174c82,packages/SystemUI/src/com/android/systemui/statusbar/policy/NetworkControllerImpl.java,[],2,1,"[(170, 171, 2)]",True
42,35fa949362e35d8514c64a645b6448424f174c82,services/core/java/com/android/server/BluetoothManagerService.java,"['void com.android.server.BluetoothManagerService.BluetoothHandler.handleMessage(Message)', 'void com.android.server.BluetoothManagerService.BluetoothHandler.handleMessage(Message)', 'void com.android.server.BluetoothManagerService.BluetoothHandler.handleMessage(Message)', 'void com.android.server.BluetoothManagerService.BluetoothHandler.handleMessage(Message)', 'void com.android.server.BluetoothManagerService.BluetoothHandler.handleMessage(Message)', 'void com.android.server.BluetoothManagerService.BluetoothHandler.handleMessage(Message)', 'void com.android.server.BluetoothManagerService.BluetoothHandler.handleMessage(Message)', 'boolean com.android.server.BluetoothManagerService.waitForMonitoredOnOff(boolean,boolean)', 'boolean com.android.server.BluetoothManagerService.waitForOnOff(boolean,boolean)', 'void com.android.server.BluetoothManagerService.BluetoothHandler.handleMessage(Message)']",101,9,"[(1799, 1799, 1), (1809, 1819, 11), (1832, 1851, 20), (1990, 1992, 3), (2030, 2031, 2), (1832, 1832, 1), (2181, 2181, 1), (2473, 2533, 61), (1819, 1819, 1)]",True
43,35fa949362e35d8514c64a645b6448424f174c82,packages/SystemUI/src/com/android/keyguard/CarrierTextController.java,[],3,1,"[(78, 80, 3)]",True
44,35fa949362e35d8514c64a645b6448424f174c82,core/java/android/app/ActivityManagerInternal.java,['int android.app.ActivityManagerInternal.startActivityAsUserEmpty(Bundle)'],2,1,"[(349, 350, 2)]",True
45,784ecc8e9194775f58ad5a45422ed16570bcbee6,services/core/java/com/android/server/wm/ActivityRecord.java,[],1,1,"[(271, 271, 1)]",True
46,2ac0c608ad88dc1f3372e099b5359013be7b14c7,services/core/java/com/android/server/locksettings/LockSettingsService.java,"['VerifyCredentialResponse com.android.server.locksettings.LockSettingsService.checkCredential(LockscreenCredential,int,ICheckCredentialProgressCallback)']",9,1,"[(2009, 2017, 9)]",True
50,f6f595c8a4c17ed2347482c43e2cccc89531224e,packages/Tethering/src/com/android/networkstack/tethering/Tethering.java,"['void com.android.networkstack.tethering.Tethering.interfaceStatusChanged(String,boolean)']",1,1,"[(500, 500, 1)]",True
51,f6f595c8a4c17ed2347482c43e2cccc89531224e,wifi/java/android/net/wifi/WifiEnterpriseConfig.java,[],1,1,"[(97, 97, 1)]",True
53,19ac51594dd13e5a2e702d2c50b290f1f71a9fc0,packages/SystemUI/src/com/android/systemui/qs/QSPanel.java,"['void com.android.systemui.qs.QSPanel.<init>(Context,AttributeSet,DumpManager,BroadcastDispatcher,QSLogger,MediaHost,UiEventLogger)']",11,1,"[(147, 157, 11)]",True
54,e57c0a642086a0bb5c194764cf98068ea772a86d,services/core/java/com/android/server/BluetoothManagerService.java,['void com.android.server.BluetoothManagerService.continueFromBleOnState()'],9,1,"[(994, 1002, 9)]",True
55,ddc3dc79034f4570388245270b50ddad964c11f0,services/core/java/com/android/server/audio/AudioDeviceBroker.java,['boolean com.android.server.audio.AudioDeviceBroker.isMessageHandledUnderWakelock(int)'],1,1,"[(1188, 1188, 1)]",True
57,ddc3dc79034f4570388245270b50ddad964c11f0,packages/SystemUI/src/com/android/systemui/statusbar/phone/PhoneStatusBarPolicy.java,"['void com.android.systemui.statusbar.phone.PhoneStatusBarPolicy.onMediaDataLoaded(String,MediaData)', 'void com.android.systemui.statusbar.phone.PhoneStatusBarPolicy.onMediaDataRemoved(String)', 'void com.android.systemui.statusbar.phone.PhoneStatusBarPolicy.updateMediaIcon()', 'void com.android.systemui.statusbar.phone.PhoneStatusBarPolicy.updateHotspotIcon(int)']",30,1,"[(718, 747, 30)]",True
58,a9736185db896fe2edde0281d71102b35327b7f8,services/core/java/com/android/server/am/CachedAppOptimizer.java,['void com.android.server.am.CachedAppOptimizer.<init>(ActivityManagerService)'],11,1,"[(240, 250, 11)]",True
59,a9736185db896fe2edde0281d71102b35327b7f8,core/java/android/app/ActivityManagerInternal.java,['int android.app.ActivityManagerInternal.startActivityAsUserEmpty(Bundle)'],2,1,"[(431, 432, 2)]",True
60,a9736185db896fe2edde0281d71102b35327b7f8,packages/SystemUI/src/com/android/systemui/statusbar/phone/PhoneStatusBarPolicy.java,['void com.android.systemui.statusbar.phone.PhoneStatusBarPolicy.updateHotspotIcon(int)'],14,1,"[(706, 719, 14)]",True
61,a9736185db896fe2edde0281d71102b35327b7f8,services/core/java/com/android/server/audio/AudioService.java,"['void com.android.server.audio.AudioService.adjustStreamVolume(int,int,int,String,String,int)']",11,1,"[(1961, 1971, 11)]",True
62,bb9ded46832af38a453b78b92ad2de32ef1cf845,services/core/java/com/android/server/audio/AudioDeviceBroker.java,"['boolean com.android.server.audio.AudioDeviceBroker.setSpeakerphoneOn(boolean,String)']",6,1,"[(223, 228, 6)]",True
64,bb9ded46832af38a453b78b92ad2de32ef1cf845,services/core/java/com/android/server/audio/AudioService.java,"['void com.android.server.audio.AudioService.SetModeDeathHandler.binderDied()', 'void com.android.server.audio.AudioService.setSpeakerphoneOn(boolean)']",7,2,"[(3634, 3637, 4), (4018, 4020, 3)]",True
65,21f5f0690d944268de9d3f082d41d4580e5f6c16,services/core/java/com/android/server/ConnectivityService.java,"['boolean com.android.server.ConnectivityService.satisfiesMobileNetworkDataCheck(NetworkCapabilities)', 'boolean com.android.server.ConnectivityService.satisfiesMobileMultiNetworkDataCheck(NetworkCapabilities,NetworkCapabilities)', 'void com.android.server.ConnectivityService.handleUpdateActiveDataSubId(int)', 'int com.android.server.ConnectivityService.getIntSpecifier(NetworkSpecifier)', 'boolean com.android.server.ConnectivityService.isMobileNetwork(NetworkAgentInfo)', 'boolean com.android.server.ConnectivityService.isBestMobileMultiNetwork(NetworkAgentInfo,NetworkCapabilities,NetworkAgentInfo,NetworkCapabilities,NetworkCapabilities)', 'void com.android.server.ConnectivityService.handleUpdateTCPBuffersfor5G()']",69,1,"[(8252, 8320, 69)]",True
66,29c143c9ac800bdd15598250e6f2207f05c9a5b0,services/core/java/com/android/server/audio/BtHelper.java,['void com.android.server.audio.BtHelper.receiveBtEvent(Intent)'],13,2,"[(411, 423, 13), (0, 0, 0)]",True
67,89ca8eb6845aeb5da5c69c25c3fb5c31e0d827d7,telephony/java/android/telephony/TelephonyManager.java,['void android.telephony.TelephonyManager.notifyUserActivity()'],6,1,"[(13107, 13112, 6)]",True
68,4986b8091f9beefea4189a5884e7a9edd7f53034,packages/SystemUI/src/com/android/systemui/CornerHandleView.java,['float com.android.systemui.CornerHandleView.getOuterRadiusPx()'],2,1,"[(174, 175, 2)]",True
69,dfd2f7fed77160af2c57edfa20f1768b42aaa8da,services/core/java/com/android/server/audio/AudioDeviceBroker.java,[],2,1,"[(1033, 1034, 2)]",True
70,dfd2f7fed77160af2c57edfa20f1768b42aaa8da,services/core/java/com/android/server/am/ActivityManagerService.java,['int com.android.server.am.ActivityManagerService.LocalService.startActivityAsUserEmpty(Bundle)'],2,1,"[(18884, 18885, 2)]",True
71,dfd2f7fed77160af2c57edfa20f1768b42aaa8da,services/core/java/com/android/server/audio/BtHelper.java,['int com.android.server.audio.BtHelper.mapBluetoothCodecToAudioFormat(int)'],23,1,"[(1184, 1206, 23)]",True
72,dfd2f7fed77160af2c57edfa20f1768b42aaa8da,media/java/android/media/AudioSystem.java,['int android.media.AudioSystem.audioFormatToBluetoothSourceCodec(int)'],6,1,"[(219, 224, 6)]",True
73,62f4dee264cabcd5595e6e4c0a6ab3228281d3e0,services/core/java/com/android/server/wm/ActivityStack.java,"['ActivityRecord com.android.server.wm.ActivityStack.topRunningActivity(IBinder,int)', 'ActivityRecord com.android.server.wm.ActivityStack.isInStackLocked(ActivityRecord)', 'ActivityRecord com.android.server.wm.ActivityStack.topRunningNonDelayedActivityLocked(ActivityRecord)', 'ActivityRecord com.android.server.wm.ActivityStack.topRunningActivity()', 'ActivityRecord com.android.server.wm.ActivityStack.topRunningActivity(boolean)', 'boolean com.android.server.wm.ActivityStack.isTopRunningNonDelayed(ActivityRecord,ActivityRecord)', 'ActivityRecord com.android.server.wm.ActivityStack.topRunningNonOverlayTaskActivity()', 'boolean com.android.server.wm.ActivityStack.isTopRunning(ActivityRecord,int,IBinder)']",67,2,"[(151, 153, 3), (932, 995, 64)]",True
74,62f4dee264cabcd5595e6e4c0a6ab3228281d3e0,services/core/java/com/android/server/audio/AudioService.java,"['void com.android.server.audio.AudioService.setSpeakerphoneOn(boolean)', 'void com.android.server.audio.AudioService.setBluetoothScoOn(boolean)', 'void com.android.server.audio.AudioService.startBluetoothSco(IBinder,int)', 'void com.android.server.audio.AudioService.startBluetoothScoVirtualCall(IBinder)', 'void com.android.server.audio.AudioService.startBluetoothScoInt(IBinder,int,String)']",15,5,"[(3971, 3974, 4), (4009, 4011, 3), (4039, 4044, 6), (4056, 4056, 1), (4064, 4064, 1)]",True
75,62f4dee264cabcd5595e6e4c0a6ab3228281d3e0,packages/SystemUI/src/com/android/systemui/qs/QSPanel.java,"['void com.android.systemui.qs.QSPanel.<init>(Context,AttributeSet,DumpManager,BroadcastDispatcher,QSLogger,NotificationMediaManager,Executor,DelayableExecutor,LocalBluetoothManager)']",3,1,"[(181, 183, 3)]",True
76,62f4dee264cabcd5595e6e4c0a6ab3228281d3e0,services/core/java/com/android/server/am/ActiveServices.java,"['void com.android.server.am.ActiveServices.realStartServiceLocked(ServiceRecord,ProcessRecord,boolean)']",7,1,"[(3198, 3204, 7)]",True
77,62f4dee264cabcd5595e6e4c0a6ab3228281d3e0,services/core/java/com/android/server/audio/AudioDeviceInventory.java,[],0,1,"[(0, 0, 0)]",True
78,32c3556fef45f3b7fb003880f4e23227cda95f74,core/java/android/bluetooth/BluetoothAdapter.java,['int android.bluetooth.BluetoothAdapter.getState()'],2,1,"[(1021, 1022, 2)]",True
79,69bee5bb55994d647b678b2cb2ce1becd3d77b32,services/core/java/com/android/server/wm/TaskDisplayArea.java,"['void com.android.server.wm.TaskDisplayArea.<init>(DisplayContent,WindowManagerService)']",8,1,"[(147, 154, 8)]",True
80,69bee5bb55994d647b678b2cb2ce1becd3d77b32,services/core/java/com/android/server/BluetoothManagerService.java,"['void com.android.server.BluetoothManagerService.sendBluetoothServiceUpCallback()', 'void com.android.server.BluetoothManagerService.sendBluetoothServiceUpCallback()', 'void com.android.server.BluetoothManagerService.BluetoothHandler.handleMessage(Message)']",33,4,"[(123, 125, 3), (1663, 1671, 9), (1674, 1676, 3), (2064, 2081, 18)]",True
81,24f36fd2514856aaafe6a32a99050e272a6bd361,services/core/java/com/android/server/audio/AudioDeviceBroker.java,"['void com.android.server.audio.AudioDeviceBroker.setBluetoothScoOn(boolean,String)']",4,1,"[(350, 353, 4)]",True
82,24f36fd2514856aaafe6a32a99050e272a6bd361,services/core/java/com/android/server/wm/ActivityStack.java,"['boolean com.android.server.wm.ActivityStack.resumeTopActivityInnerLocked(ActivityRecord,ActivityOptions)']",4,1,"[(2117, 2120, 4)]",True
83,24f36fd2514856aaafe6a32a99050e272a6bd361,services/core/java/com/android/server/connectivity/NetworkAgentInfo.java,[],2,1,"[(19, 20, 2)]",True
85,24f36fd2514856aaafe6a32a99050e272a6bd361,services/core/java/com/android/server/audio/BtHelper.java,"['void com.android.server.audio.BtHelper.ScoClient.clearCount(boolean)', 'void com.android.server.audio.BtHelper.ScoClient.incCount(int)', 'void com.android.server.audio.BtHelper.ScoClient.decCount()', 'int com.android.server.audio.BtHelper.ScoClient.totalCount()', 'boolean com.android.server.audio.BtHelper.isTwsPlusSwitch(BluetoothDevice,String)']",88,3,"[(864, 939, 76), (955, 965, 11), (179, 179, 1)]",True
88,24f36fd2514856aaafe6a32a99050e272a6bd361,core/java/android/view/ViewRootImpl.java,[],1,1,"[(694, 694, 1)]",True
89,799030b703da27e7117eba75c2ca753b0e976a8d,packages/SettingsLib/src/com/android/settingslib/wifi/AccessPoint.java,"['boolean com.android.settingslib.wifi.AccessPoint.matches(WifiConfiguration)', 'int com.android.settingslib.wifi.AccessPoint.getPskType(ScanResult)', 'int com.android.settingslib.wifi.AccessPoint.getSecurity(ScanResult)', 'int com.android.settingslib.wifi.AccessPoint.getSecurity(ScanResult)']",25,5,"[(203, 206, 4), (750, 750, 1), (1820, 1820, 1), (1851, 1862, 12), (1870, 1876, 7)]",True
90,799030b703da27e7117eba75c2ca753b0e976a8d,core/java/android/bluetooth/BluetoothCodecConfig.java,['boolean android.bluetooth.BluetoothCodecConfig.sameCodecSpecificParameters(BluetoothCodecConfig)'],4,1,"[(553, 556, 4)]",True
91,799030b703da27e7117eba75c2ca753b0e976a8d,telephony/java/android/telephony/ServiceState.java,['String android.telephony.ServiceState.rilRadioTechnologyToString(int)'],1,1,"[(990, 990, 1)]",True
93,799030b703da27e7117eba75c2ca753b0e976a8d,packages/SettingsLib/src/com/android/settingslib/wifi/WifiTracker.java,"['void com.android.settingslib.wifi.WifiTracker.updateAccessPoints(List<ScanResult>,List<WifiConfiguration>)']",7,1,"[(598, 604, 7)]",True
94,df73284a33506ba26aadbd20a1dbd01353820200,services/core/java/com/android/server/wm/DisplayContent.java,"['boolean com.android.server.wm.DisplayContent.pauseBackStacks(boolean,ActivityRecord)', 'ActivityStack com.android.server.wm.DisplayContent.getFocusedStack()', 'ActivityRecord com.android.server.wm.DisplayContent.getResumedActivity()', 'ActivityStack com.android.server.wm.DisplayContent.getLastFocusedStack()', 'boolean com.android.server.wm.DisplayContent.allResumedActivitiesComplete()', 'void com.android.server.wm.DisplayContent.acquireAppLaunchPerfLock(ActivityRecord)', 'void com.android.server.wm.DisplayContent.acquireUxPerfLock(int,String)', 'void com.android.server.wm.DisplayContent.findTaskLocked(ActivityRecord,boolean,FindTaskResult)', 'ActivityStack com.android.server.wm.DisplayContent.getNextFocusableStack(ActivityStack,boolean)']",203,2,"[(89, 94, 6), (5976, 6172, 197)]",True
95,df73284a33506ba26aadbd20a1dbd01353820200,services/core/java/com/android/server/BluetoothManagerService.java,"['int com.android.server.BluetoothManagerService.updateBleAppCount(IBinder,boolean,String)', 'void com.android.server.BluetoothManagerService.continueFromBleOnState()', 'void com.android.server.BluetoothManagerService.BluetoothHandler.handleMessage(Message)', 'void com.android.server.BluetoothManagerService.BluetoothHandler.handleMessage(Message)']",61,6,"[(171, 171, 1), (883, 897, 15), (928, 941, 14), (0, 0, 0), (1888, 1901, 14), (1911, 1927, 17)]",True
97,df73284a33506ba26aadbd20a1dbd01353820200,services/core/java/com/android/server/am/ProcessRecord.java,"['void com.android.server.am.ProcessRecord.appNotResponding(String,ApplicationInfo,String,WindowProcessController,boolean,String)']",2,1,"[(1634, 1635, 2)]",True
98,df73284a33506ba26aadbd20a1dbd01353820200,core/java/android/app/ActivityManagerInternal.java,['int android.app.ActivityManagerInternal.startActivityAsUserEmpty(Bundle)'],2,1,"[(398, 399, 2)]",True
99,df73284a33506ba26aadbd20a1dbd01353820200,packages/SystemUI/src/com/android/systemui/statusbar/policy/WifiSignalController.java,['void com.android.systemui.statusbar.policy.WifiSignalController.notifyListeners(SignalCallback)'],3,1,"[(128, 130, 3)]",True
101,c77ad764fad2451538f140b31601e7b8c6c59fa2,packages/SettingsLib/src/com/android/settingslib/bluetooth/CachedBluetoothDevice.java,[],24,1,"[(998, 1021, 24)]",True
102,c77ad764fad2451538f140b31601e7b8c6c59fa2,core/java/android/bluetooth/BluetoothDevice.java,[],9,1,"[(280, 288, 9)]",True
103,c77ad764fad2451538f140b31601e7b8c6c59fa2,core/java/android/view/InputEventReceiver.java,[],20,1,"[(225, 244, 20)]",True
106,6f47ceafbe6febe54aa5c376baed3415cdf848ad,packages/SystemUI/src/com/android/systemui/statusbar/policy/MobileSignalController.java,[],8,2,"[(32, 36, 5), (94, 96, 3)]",True
107,6f47ceafbe6febe54aa5c376baed3415cdf848ad,services/core/java/com/android/server/am/ProcessList.java,"['void com.android.server.am.ProcessList.LmkdKillListener.onLmkdKillOccurred(int,int)']",11,1,"[(516, 526, 11)]",True
108,6f47ceafbe6febe54aa5c376baed3415cdf848ad,core/java/android/content/pm/ApplicationInfo.java,"['void android.content.pm.ApplicationInfo.setOverrideRes(int)', 'void android.content.pm.ApplicationInfo.setGwpAsanEnabled(Boolean)', 'int android.content.pm.ApplicationInfo.canOverrideRes()', 'Boolean android.content.pm.ApplicationInfo.isGwpAsanEnabled()']",5,2,"[(2211, 2212, 2), (2224, 2226, 3)]",True
109,6f47ceafbe6febe54aa5c376baed3415cdf848ad,services/core/java/com/android/server/wm/ScreenRotationAnimation.java,[],1,1,"[(39, 39, 1)]",True
110,6aa497092f6337fbafb5b9858a3ec8f28c9d3caf,core/java/android/os/Process.java,"['void android.os.Process.setCgroupProcsProcessGroup(int,int,int)']",22,1,"[(932, 953, 22)]",True
111,6aa497092f6337fbafb5b9858a3ec8f28c9d3caf,packages/SettingsLib/src/com/android/settingslib/bluetooth/A2dpProfile.java,"['boolean com.android.settingslib.bluetooth.A2dpProfile.supportsHighQualityAudio(BluetoothDevice)', 'boolean com.android.settingslib.bluetooth.A2dpProfile.isHighQualityAudioEnabled(BluetoothDevice)', 'void com.android.settingslib.bluetooth.A2dpProfile.setHighQualityAudioEnabled(BluetoothDevice,boolean)', 'String com.android.settingslib.bluetooth.A2dpProfile.getHighQualityAudioOptionLabel(BluetoothDevice)']",23,4,"[(222, 227, 6), (236, 241, 6), (267, 275, 9), (291, 292, 2)]",True
112,6aa497092f6337fbafb5b9858a3ec8f28c9d3caf,services/core/java/com/android/server/pm/PackageManagerService.java,"['int com.android.server.pm.PackageManagerService.InstallParams.sendPackageVerificationRequest(int,PackageInfoLite,PackageVerificationState)', 'int com.android.server.pm.PackageManagerService.InstallParams.sendPackageVerificationRequest(int,PackageInfoLite,PackageVerificationState)']",31,2,"[(14763, 14765, 3), (14831, 14858, 28)]",True
113,a33382db0bb0bc29bab84f1e5ee36d682bea593e,core/java/android/bluetooth/BluetoothAdapter.java,['boolean android.bluetooth.BluetoothAdapter.factoryReset()'],5,1,"[(1238, 1242, 5)]",True
115,a33382db0bb0bc29bab84f1e5ee36d682bea593e,services/core/java/com/android/server/BluetoothManagerService.java,"['void com.android.server.BluetoothManagerService.BluetoothHandler.handleMessage(Message)', 'void com.android.server.BluetoothManagerService.BluetoothHandler.handleMessage(Message)', 'void com.android.server.BluetoothManagerService.BluetoothHandler.handleMessage(Message)', 'void com.android.server.BluetoothManagerService.BluetoothHandler.handleMessage(Message)', 'void com.android.server.BluetoothManagerService.BluetoothHandler.handleMessage(Message)', 'void com.android.server.BluetoothManagerService.BluetoothHandler.handleMessage(Message)', 'void com.android.server.BluetoothManagerService.BluetoothHandler.handleMessage(Message)', 'boolean com.android.server.BluetoothManagerService.waitForMonitoredOnOff(boolean,boolean)', 'boolean com.android.server.BluetoothManagerService.waitForOnOff(boolean,boolean)', 'void com.android.server.BluetoothManagerService.BluetoothHandler.handleMessage(Message)']",101,9,"[(1833, 1833, 1), (1843, 1853, 11), (1866, 1885, 20), (2017, 2019, 3), (2057, 2058, 2), (1866, 1866, 1), (2205, 2205, 1), (2490, 2550, 61), (1853, 1853, 1)]",True
117,a33382db0bb0bc29bab84f1e5ee36d682bea593e,wifi/java/android/net/wifi/SoftApConfiguration.java,"['void android.net.wifi.SoftApConfiguration.<init>(String,MacAddress,String,boolean,int,int,int,int,boolean,int,boolean,List<MacAddress>,List<MacAddress>,String)']",3,1,"[(265, 267, 3)]",True
