facade,relation,startLine,src_category,src_modifier,src_entity,src_file,dest_category,dest_modifier,dest_label,dest_entity,dest_file,filter
extensive -> intrusive native,Typed,149,Variable,private,com.android.systemui.volume.VolumeDialogImpl.mWindowManager,packages/SystemUI/src/com/android/systemui/volume/VolumeDialogImpl.java,Interface,public,,android.view.WindowManager,core/java/android/view/WindowManager.java,false
intrusive native -> actively native,Typed,155,Variable,private,com.android.systemui.volume.VolumeDialogImpl.mDialog,packages/SystemUI/src/com/android/systemui/volume/VolumeDialogImpl.java,Class,public,blacklist,android.view.View,core/java/android/view/View.java,false
extensive -> actively native,Typed,157,Variable,private,com.android.systemui.volume.VolumeDialogImpl.mDialogMainView,packages/SystemUI/src/com/android/systemui/volume/VolumeDialogImpl.java,Class,public,blacklist,android.view.ViewGroup,core/java/android/view/ViewGroup.java,false
extensive -> actively native,Typed,164,Variable,private,com.android.systemui.volume.VolumeDialogImpl.mMediaOutputIcon,packages/SystemUI/src/com/android/systemui/volume/VolumeDialogImpl.java,Class,public,,android.widget.ImageButton,core/java/android/widget/ImageButton.java,false
extensive -> actively native,Typed,163,Variable,private,com.android.systemui.volume.VolumeDialogImpl.mMediaOutputView,packages/SystemUI/src/com/android/systemui/volume/VolumeDialogImpl.java,Class,public,blacklist,android.view.View,core/java/android/view/View.java,false
extensive -> actively native,Typed,166,Variable,private,com.android.systemui.volume.VolumeDialogImpl.mExpandRows,packages/SystemUI/src/com/android/systemui/volume/VolumeDialogImpl.java,Class,public,,com.android.systemui.statusbar.phone.ExpandableIndicator,packages/SystemUI/src/com/android/systemui/statusbar/phone/ExpandableIndicator.java,false
extensive -> actively native,Typed,165,Variable,private,com.android.systemui.volume.VolumeDialogImpl.mExpandRowsView,packages/SystemUI/src/com/android/systemui/volume/VolumeDialogImpl.java,Class,public,blacklist,android.view.View,core/java/android/view/View.java,false
intrusive native -> actively native,Call,217,Method,public,com.android.systemui.volume.VolumeDialogImpl.VolumeDialogImpl,packages/SystemUI/src/com/android/systemui/volume/VolumeDialogImpl.java,Method,public,,com.android.systemui.tuner.TunerService.addTunable,packages/SystemUI/src/com/android/systemui/tuner/TunerService.java,false
intrusive native -> actively native,Modify,216,Method,public,com.android.systemui.volume.VolumeDialogImpl.VolumeDialogImpl,packages/SystemUI/src/com/android/systemui/volume/VolumeDialogImpl.java,Variable,private,,com.android.systemui.volume.VolumeDialogImpl.mShowActiveStreamOnly,packages/SystemUI/src/com/android/systemui/volume/VolumeDialogImpl.java,false
intrusive native -> actively native,UseVar,216,Method,public,com.android.systemui.volume.VolumeDialogImpl.VolumeDialogImpl,packages/SystemUI/src/com/android/systemui/volume/VolumeDialogImpl.java,Variable,private,,com.android.systemui.volume.VolumeDialogImpl.mShowActiveStreamOnly,packages/SystemUI/src/com/android/systemui/volume/VolumeDialogImpl.java,false
intrusive native -> extensive,Set,214,Method,public,com.android.systemui.volume.VolumeDialogImpl.VolumeDialogImpl,packages/SystemUI/src/com/android/systemui/volume/VolumeDialogImpl.java,Variable,private,,com.android.systemui.volume.VolumeDialogImpl.mTunerService,packages/SystemUI/src/com/android/systemui/volume/VolumeDialogImpl.java,false
intrusive native -> extensive,UseVar,217,Method,public,com.android.systemui.volume.VolumeDialogImpl.VolumeDialogImpl,packages/SystemUI/src/com/android/systemui/volume/VolumeDialogImpl.java,Variable,private,,com.android.systemui.volume.VolumeDialogImpl.mTunerService,packages/SystemUI/src/com/android/systemui/volume/VolumeDialogImpl.java,false
intrusive native -> extensive,Set,208,Method,public,com.android.systemui.volume.VolumeDialogImpl.VolumeDialogImpl,packages/SystemUI/src/com/android/systemui/volume/VolumeDialogImpl.java,Variable,private,,com.android.systemui.volume.VolumeDialogImpl.mWindowManager,packages/SystemUI/src/com/android/systemui/volume/VolumeDialogImpl.java,false
intrusive native -> actively native,UseVar,208,Method,public,com.android.systemui.volume.VolumeDialogImpl.VolumeDialogImpl,packages/SystemUI/src/com/android/systemui/volume/VolumeDialogImpl.java,Variable,public,public-api system-api test-api whitelist,android.content.Context.WINDOW_SERVICE,core/java/android/content/Context.java,false
intrusive native -> intrusive native,Cast,208,Method,public,com.android.systemui.volume.VolumeDialogImpl.VolumeDialogImpl,packages/SystemUI/src/com/android/systemui/volume/VolumeDialogImpl.java,Interface,public,,android.view.WindowManager,core/java/android/view/WindowManager.java,false
intrusive native -> intrusive native,Reflect,214,Method,public,com.android.systemui.volume.VolumeDialogImpl.VolumeDialogImpl,packages/SystemUI/src/com/android/systemui/volume/VolumeDialogImpl.java,Class,public,,com.android.systemui.tuner.TunerService,packages/SystemUI/src/com/android/systemui/tuner/TunerService.java,false
extensive -> intrusive native,Typed,195,Variable,private,com.android.systemui.volume.VolumeDialogImpl.mTunerService,packages/SystemUI/src/com/android/systemui/volume/VolumeDialogImpl.java,Class,public,,com.android.systemui.tuner.TunerService,packages/SystemUI/src/com/android/systemui/tuner/TunerService.java,false
intrusive native -> extensive,Define,247,Method,private,com.android.systemui.volume.VolumeDialogImpl.initDialog,packages/SystemUI/src/com/android/systemui/volume/VolumeDialogImpl.java,Variable,null,,com.android.systemui.volume.VolumeDialogImpl.initDialog.panelGravity,packages/SystemUI/src/com/android/systemui/volume/VolumeDialogImpl.java,false
intrusive native -> extensive,Define,296,Method,private,com.android.systemui.volume.VolumeDialogImpl.initDialog,packages/SystemUI/src/com/android/systemui/volume/VolumeDialogImpl.java,Variable,null,,com.android.systemui.volume.VolumeDialogImpl.initDialog.dialogViewLP,packages/SystemUI/src/com/android/systemui/volume/VolumeDialogImpl.java,false
intrusive native -> actively native,Call,257,Method,private,com.android.systemui.volume.VolumeDialogImpl.initDialog,packages/SystemUI/src/com/android/systemui/volume/VolumeDialogImpl.java,Method,public,,android.view.WindowManager.LayoutParams.LayoutParams,core/java/android/view/WindowManager.java,false
intrusive native -> actively native,Call,268,Method,private,com.android.systemui.volume.VolumeDialogImpl.initDialog,packages/SystemUI/src/com/android/systemui/volume/VolumeDialogImpl.java,Method,public,public-api system-api test-api whitelist,android.view.LayoutInflater.inflate,core/java/android/view/LayoutInflater.java,false
intrusive native -> actively native,Call,268,Method,private,com.android.systemui.volume.VolumeDialogImpl.initDialog,packages/SystemUI/src/com/android/systemui/volume/VolumeDialogImpl.java,Method,public,public-api system-api test-api whitelist,android.view.LayoutInflater.from,core/java/android/view/LayoutInflater.java,false
intrusive native -> actively native,Call,271,Method,private,com.android.systemui.volume.VolumeDialogImpl.initDialog,packages/SystemUI/src/com/android/systemui/volume/VolumeDialogImpl.java,Method,public,public-api system-api test-api whitelist,android.view.View.setOnTouchListener,core/java/android/view/View.java,false
intrusive native -> actively native,Call,273,Method,private,com.android.systemui.volume.VolumeDialogImpl.initDialog,packages/SystemUI/src/com/android/systemui/volume/VolumeDialogImpl.java,Method,public,public-api system-api test-api whitelist,android.view.MotionEvent.getAction,core/java/android/view/MotionEvent.java,false
intrusive native -> intrusive native,Call,276,Method,private,com.android.systemui.volume.VolumeDialogImpl.initDialog,packages/SystemUI/src/com/android/systemui/volume/VolumeDialogImpl.java,Method,protected,,com.android.systemui.volume.VolumeDialogImpl.dismissH,packages/SystemUI/src/com/android/systemui/volume/VolumeDialogImpl.java,false
intrusive native -> actively native,Call,285,Method,private,com.android.systemui.volume.VolumeDialogImpl.initDialog,packages/SystemUI/src/com/android/systemui/volume/VolumeDialogImpl.java,Method,public,public-api system-api test-api whitelist,android.view.View.setLayoutDirection,core/java/android/view/View.java,false
intrusive native -> actively native,Call,297,Method,private,com.android.systemui.volume.VolumeDialogImpl.initDialog,packages/SystemUI/src/com/android/systemui/volume/VolumeDialogImpl.java,Method,public,public-api system-api test-api whitelist,android.view.View.getLayoutParams,core/java/android/view/View.java,false
intrusive native -> actively native,Call,300,Method,private,com.android.systemui.volume.VolumeDialogImpl.initDialog,packages/SystemUI/src/com/android/systemui/volume/VolumeDialogImpl.java,Method,public,public-api system-api test-api whitelist,android.view.View.setLayoutParams,core/java/android/view/View.java,false
intrusive native -> extensive,Call,304,Method,private,com.android.systemui.volume.VolumeDialogImpl.initDialog,packages/SystemUI/src/com/android/systemui/volume/VolumeDialogImpl.java,Method,private,,com.android.systemui.volume.VolumeDialogImpl.setLayoutGravity,packages/SystemUI/src/com/android/systemui/volume/VolumeDialogImpl.java,false
intrusive native -> actively native,Call,304,Method,private,com.android.systemui.volume.VolumeDialogImpl.initDialog,packages/SystemUI/src/com/android/systemui/volume/VolumeDialogImpl.java,Method,public,public-api system-api test-api whitelist,android.view.View.getLayoutParams,core/java/android/view/View.java,false
intrusive native -> extensive,Call,314,Method,private,com.android.systemui.volume.VolumeDialogImpl.initDialog,packages/SystemUI/src/com/android/systemui/volume/VolumeDialogImpl.java,Method,private,,com.android.systemui.volume.VolumeDialogImpl.setLayoutGravity,packages/SystemUI/src/com/android/systemui/volume/VolumeDialogImpl.java,false
intrusive native -> actively native,Call,314,Method,private,com.android.systemui.volume.VolumeDialogImpl.initDialog,packages/SystemUI/src/com/android/systemui/volume/VolumeDialogImpl.java,Method,public,public-api system-api test-api whitelist,android.view.View.getLayoutParams,core/java/android/view/View.java,false
intrusive native -> extensive,Call,320,Method,private,com.android.systemui.volume.VolumeDialogImpl.initDialog,packages/SystemUI/src/com/android/systemui/volume/VolumeDialogImpl.java,Method,private,,com.android.systemui.volume.VolumeDialogImpl.setLayoutGravity,packages/SystemUI/src/com/android/systemui/volume/VolumeDialogImpl.java,false
intrusive native -> actively native,Call,320,Method,private,com.android.systemui.volume.VolumeDialogImpl.initDialog,packages/SystemUI/src/com/android/systemui/volume/VolumeDialogImpl.java,Method,public,public-api system-api test-api whitelist,android.view.View.getLayoutParams,core/java/android/view/View.java,false
intrusive native -> extensive,Call,331,Method,private,com.android.systemui.volume.VolumeDialogImpl.initDialog,packages/SystemUI/src/com/android/systemui/volume/VolumeDialogImpl.java,Method,private,,com.android.systemui.volume.VolumeDialogImpl.setLayoutGravity,packages/SystemUI/src/com/android/systemui/volume/VolumeDialogImpl.java,false
intrusive native -> actively native,Call,331,Method,private,com.android.systemui.volume.VolumeDialogImpl.initDialog,packages/SystemUI/src/com/android/systemui/volume/VolumeDialogImpl.java,Method,public,public-api system-api test-api whitelist,android.view.View.getLayoutParams,core/java/android/view/View.java,false
intrusive native -> extensive,Call,337,Method,private,com.android.systemui.volume.VolumeDialogImpl.initDialog,packages/SystemUI/src/com/android/systemui/volume/VolumeDialogImpl.java,Method,private,,com.android.systemui.volume.VolumeDialogImpl.setLayoutGravity,packages/SystemUI/src/com/android/systemui/volume/VolumeDialogImpl.java,false
intrusive native -> actively native,Call,337,Method,private,com.android.systemui.volume.VolumeDialogImpl.initDialog,packages/SystemUI/src/com/android/systemui/volume/VolumeDialogImpl.java,Method,public,public-api system-api test-api whitelist,android.view.View.getLayoutParams,core/java/android/view/View.java,false
intrusive native -> actively native,Call,338,Method,private,com.android.systemui.volume.VolumeDialogImpl.initDialog,packages/SystemUI/src/com/android/systemui/volume/VolumeDialogImpl.java,Method,public,public-api system-api test-api whitelist,android.view.View.setRotation,core/java/android/view/View.java,false
intrusive native -> actively native,Call,349,Method,private,com.android.systemui.volume.VolumeDialogImpl.initDialog,packages/SystemUI/src/com/android/systemui/volume/VolumeDialogImpl.java,Method,public,,com.android.settingslib.volume.Util.isVoiceCapable,packages/SettingsLib/src/com/android/settingslib/volume/Util.java,false
intrusive native -> extensive,Set,250,Method,private,com.android.systemui.volume.VolumeDialogImpl.initDialog,packages/SystemUI/src/com/android/systemui/volume/VolumeDialogImpl.java,Variable,null,,com.android.systemui.volume.VolumeDialogImpl.initDialog.panelGravity,packages/SystemUI/src/com/android/systemui/volume/VolumeDialogImpl.java,false
intrusive native -> extensive,UseVar,298,Method,private,com.android.systemui.volume.VolumeDialogImpl.initDialog,packages/SystemUI/src/com/android/systemui/volume/VolumeDialogImpl.java,Variable,null,,com.android.systemui.volume.VolumeDialogImpl.initDialog.panelGravity,packages/SystemUI/src/com/android/systemui/volume/VolumeDialogImpl.java,false
intrusive native -> extensive,UseVar,304,Method,private,com.android.systemui.volume.VolumeDialogImpl.initDialog,packages/SystemUI/src/com/android/systemui/volume/VolumeDialogImpl.java,Variable,null,,com.android.systemui.volume.VolumeDialogImpl.initDialog.panelGravity,packages/SystemUI/src/com/android/systemui/volume/VolumeDialogImpl.java,false
intrusive native -> extensive,UseVar,314,Method,private,com.android.systemui.volume.VolumeDialogImpl.initDialog,packages/SystemUI/src/com/android/systemui/volume/VolumeDialogImpl.java,Variable,null,,com.android.systemui.volume.VolumeDialogImpl.initDialog.panelGravity,packages/SystemUI/src/com/android/systemui/volume/VolumeDialogImpl.java,false
intrusive native -> extensive,UseVar,320,Method,private,com.android.systemui.volume.VolumeDialogImpl.initDialog,packages/SystemUI/src/com/android/systemui/volume/VolumeDialogImpl.java,Variable,null,,com.android.systemui.volume.VolumeDialogImpl.initDialog.panelGravity,packages/SystemUI/src/com/android/systemui/volume/VolumeDialogImpl.java,false
intrusive native -> extensive,UseVar,331,Method,private,com.android.systemui.volume.VolumeDialogImpl.initDialog,packages/SystemUI/src/com/android/systemui/volume/VolumeDialogImpl.java,Variable,null,,com.android.systemui.volume.VolumeDialogImpl.initDialog.panelGravity,packages/SystemUI/src/com/android/systemui/volume/VolumeDialogImpl.java,false
intrusive native -> extensive,UseVar,337,Method,private,com.android.systemui.volume.VolumeDialogImpl.initDialog,packages/SystemUI/src/com/android/systemui/volume/VolumeDialogImpl.java,Variable,null,,com.android.systemui.volume.VolumeDialogImpl.initDialog.panelGravity,packages/SystemUI/src/com/android/systemui/volume/VolumeDialogImpl.java,false
intrusive native -> actively native,UseVar,272,Method,private,com.android.systemui.volume.VolumeDialogImpl.initDialog,packages/SystemUI/src/com/android/systemui/volume/VolumeDialogImpl.java,Variable,private,,com.android.systemui.volume.VolumeDialogImpl.mShowing,packages/SystemUI/src/com/android/systemui/volume/VolumeDialogImpl.java,false
intrusive native -> extensive,Set,375,Method,private,com.android.systemui.volume.VolumeDialogImpl.initDialog,packages/SystemUI/src/com/android/systemui/volume/VolumeDialogImpl.java,Variable,private,,com.android.systemui.volume.VolumeDialogImpl.mAllyStream,packages/SystemUI/src/com/android/systemui/volume/VolumeDialogImpl.java,false
intrusive native -> extensive,Set,257,Method,private,com.android.systemui.volume.VolumeDialogImpl.initDialog,packages/SystemUI/src/com/android/systemui/volume/VolumeDialogImpl.java,Variable,private,,com.android.systemui.volume.VolumeDialogImpl.mWindowParams,packages/SystemUI/src/com/android/systemui/volume/VolumeDialogImpl.java,false
intrusive native -> extensive,Set,376,Method,private,com.android.systemui.volume.VolumeDialogImpl.initDialog,packages/SystemUI/src/com/android/systemui/volume/VolumeDialogImpl.java,Variable,private,,com.android.systemui.volume.VolumeDialogImpl.mMusicHidden,packages/SystemUI/src/com/android/systemui/volume/VolumeDialogImpl.java,false
intrusive native -> actively native,Modify,249,Method,private,com.android.systemui.volume.VolumeDialogImpl.initDialog,packages/SystemUI/src/com/android/systemui/volume/VolumeDialogImpl.java,Variable,private,,com.android.systemui.volume.VolumeDialogImpl.mShowActiveStreamOnly,packages/SystemUI/src/com/android/systemui/volume/VolumeDialogImpl.java,false
intrusive native -> actively native,UseVar,249,Method,private,com.android.systemui.volume.VolumeDialogImpl.initDialog,packages/SystemUI/src/com/android/systemui/volume/VolumeDialogImpl.java,Variable,private,,com.android.systemui.volume.VolumeDialogImpl.mShowActiveStreamOnly,packages/SystemUI/src/com/android/systemui/volume/VolumeDialogImpl.java,false
intrusive native -> actively native,UseVar,298,Method,private,com.android.systemui.volume.VolumeDialogImpl.initDialog,packages/SystemUI/src/com/android/systemui/volume/VolumeDialogImpl.java,Variable,private,,com.android.systemui.volume.VolumeDialogImpl.mShowActiveStreamOnly,packages/SystemUI/src/com/android/systemui/volume/VolumeDialogImpl.java,false
intrusive native -> extensive,Set,302,Method,private,com.android.systemui.volume.VolumeDialogImpl.initDialog,packages/SystemUI/src/com/android/systemui/volume/VolumeDialogImpl.java,Variable,private,,com.android.systemui.volume.VolumeDialogImpl.mDialogMainView,packages/SystemUI/src/com/android/systemui/volume/VolumeDialogImpl.java,false
intrusive native -> extensive,UseVar,303,Method,private,com.android.systemui.volume.VolumeDialogImpl.initDialog,packages/SystemUI/src/com/android/systemui/volume/VolumeDialogImpl.java,Variable,private,,com.android.systemui.volume.VolumeDialogImpl.mDialogMainView,packages/SystemUI/src/com/android/systemui/volume/VolumeDialogImpl.java,false
intrusive native -> extensive,UseVar,304,Method,private,com.android.systemui.volume.VolumeDialogImpl.initDialog,packages/SystemUI/src/com/android/systemui/volume/VolumeDialogImpl.java,Variable,private,,com.android.systemui.volume.VolumeDialogImpl.mDialogMainView,packages/SystemUI/src/com/android/systemui/volume/VolumeDialogImpl.java,false
intrusive native -> extensive,Set,329,Method,private,com.android.systemui.volume.VolumeDialogImpl.initDialog,packages/SystemUI/src/com/android/systemui/volume/VolumeDialogImpl.java,Variable,private,,com.android.systemui.volume.VolumeDialogImpl.mMediaOutputIcon,packages/SystemUI/src/com/android/systemui/volume/VolumeDialogImpl.java,false
intrusive native -> extensive,UseVar,330,Method,private,com.android.systemui.volume.VolumeDialogImpl.initDialog,packages/SystemUI/src/com/android/systemui/volume/VolumeDialogImpl.java,Variable,private,,com.android.systemui.volume.VolumeDialogImpl.mMediaOutputIcon,packages/SystemUI/src/com/android/systemui/volume/VolumeDialogImpl.java,false
intrusive native -> extensive,UseVar,331,Method,private,com.android.systemui.volume.VolumeDialogImpl.initDialog,packages/SystemUI/src/com/android/systemui/volume/VolumeDialogImpl.java,Variable,private,,com.android.systemui.volume.VolumeDialogImpl.mMediaOutputIcon,packages/SystemUI/src/com/android/systemui/volume/VolumeDialogImpl.java,false
intrusive native -> extensive,Set,256,Method,private,com.android.systemui.volume.VolumeDialogImpl.initDialog,packages/SystemUI/src/com/android/systemui/volume/VolumeDialogImpl.java,Variable,private,,com.android.systemui.volume.VolumeDialogImpl.mExpanded,packages/SystemUI/src/com/android/systemui/volume/VolumeDialogImpl.java,false
intrusive native -> extensive,Set,328,Method,private,com.android.systemui.volume.VolumeDialogImpl.initDialog,packages/SystemUI/src/com/android/systemui/volume/VolumeDialogImpl.java,Variable,private,,com.android.systemui.volume.VolumeDialogImpl.mMediaOutputView,packages/SystemUI/src/com/android/systemui/volume/VolumeDialogImpl.java,false
intrusive native -> extensive,Set,335,Method,private,com.android.systemui.volume.VolumeDialogImpl.initDialog,packages/SystemUI/src/com/android/systemui/volume/VolumeDialogImpl.java,Variable,private,,com.android.systemui.volume.VolumeDialogImpl.mExpandRows,packages/SystemUI/src/com/android/systemui/volume/VolumeDialogImpl.java,false
intrusive native -> extensive,UseVar,336,Method,private,com.android.systemui.volume.VolumeDialogImpl.initDialog,packages/SystemUI/src/com/android/systemui/volume/VolumeDialogImpl.java,Variable,private,,com.android.systemui.volume.VolumeDialogImpl.mExpandRows,packages/SystemUI/src/com/android/systemui/volume/VolumeDialogImpl.java,false
intrusive native -> extensive,UseVar,337,Method,private,com.android.systemui.volume.VolumeDialogImpl.initDialog,packages/SystemUI/src/com/android/systemui/volume/VolumeDialogImpl.java,Variable,private,,com.android.systemui.volume.VolumeDialogImpl.mExpandRows,packages/SystemUI/src/com/android/systemui/volume/VolumeDialogImpl.java,false
intrusive native -> extensive,UseVar,338,Method,private,com.android.systemui.volume.VolumeDialogImpl.initDialog,packages/SystemUI/src/com/android/systemui/volume/VolumeDialogImpl.java,Variable,private,,com.android.systemui.volume.VolumeDialogImpl.mExpandRows,packages/SystemUI/src/com/android/systemui/volume/VolumeDialogImpl.java,false
intrusive native -> extensive,Set,334,Method,private,com.android.systemui.volume.VolumeDialogImpl.initDialog,packages/SystemUI/src/com/android/systemui/volume/VolumeDialogImpl.java,Variable,private,,com.android.systemui.volume.VolumeDialogImpl.mExpandRowsView,packages/SystemUI/src/com/android/systemui/volume/VolumeDialogImpl.java,false
intrusive native -> actively native,UseVar,250,Method,private,com.android.systemui.volume.VolumeDialogImpl.initDialog,packages/SystemUI/src/com/android/systemui/volume/VolumeDialogImpl.java,Variable,public,public-api system-api test-api whitelist,android.view.Gravity.LEFT,core/java/android/view/Gravity.java,false
intrusive native -> actively native,UseVar,250,Method,private,com.android.systemui.volume.VolumeDialogImpl.initDialog,packages/SystemUI/src/com/android/systemui/volume/VolumeDialogImpl.java,Variable,public,public-api system-api test-api whitelist,android.view.Gravity.RIGHT,core/java/android/view/Gravity.java,false
intrusive native -> actively native,UseVar,258,Method,private,com.android.systemui.volume.VolumeDialogImpl.initDialog,packages/SystemUI/src/com/android/systemui/volume/VolumeDialogImpl.java,Variable,public,public-api system-api test-api whitelist,android.view.WindowManager.LayoutParams.flags,core/java/android/view/WindowManager.java,false
intrusive native -> actively native,UseVar,259,Method,private,com.android.systemui.volume.VolumeDialogImpl.initDialog,packages/SystemUI/src/com/android/systemui/volume/VolumeDialogImpl.java,Variable,public,public-api system-api test-api whitelist,android.view.WindowManager.LayoutParams.flags,core/java/android/view/WindowManager.java,false
intrusive native -> actively native,UseVar,260,Method,private,com.android.systemui.volume.VolumeDialogImpl.initDialog,packages/SystemUI/src/com/android/systemui/volume/VolumeDialogImpl.java,Variable,public,public-api system-api test-api whitelist,android.view.WindowManager.LayoutParams.flags,core/java/android/view/WindowManager.java,false
intrusive native -> actively native,UseVar,265,Method,private,com.android.systemui.volume.VolumeDialogImpl.initDialog,packages/SystemUI/src/com/android/systemui/volume/VolumeDialogImpl.java,Variable,public,public-api system-api test-api whitelist,android.view.WindowManager.LayoutParams.type,core/java/android/view/WindowManager.java,false
intrusive native -> actively native,UseVar,274,Method,private,com.android.systemui.volume.VolumeDialogImpl.initDialog,packages/SystemUI/src/com/android/systemui/volume/VolumeDialogImpl.java,Variable,public,public-api system-api test-api whitelist,android.view.MotionEvent.ACTION_OUTSIDE,core/java/android/view/MotionEvent.java,false
intrusive native -> actively native,UseVar,275,Method,private,com.android.systemui.volume.VolumeDialogImpl.initDialog,packages/SystemUI/src/com/android/systemui/volume/VolumeDialogImpl.java,Variable,public,public-api system-api test-api whitelist,android.view.MotionEvent.ACTION_DOWN,core/java/android/view/MotionEvent.java,false
intrusive native -> actively native,UseVar,286,Method,private,com.android.systemui.volume.VolumeDialogImpl.initDialog,packages/SystemUI/src/com/android/systemui/volume/VolumeDialogImpl.java,Variable,public,public-api system-api test-api whitelist,android.view.View.LAYOUT_DIRECTION_LTR,core/java/android/view/View.java,false
intrusive native -> actively native,UseVar,286,Method,private,com.android.systemui.volume.VolumeDialogImpl.initDialog,packages/SystemUI/src/com/android/systemui/volume/VolumeDialogImpl.java,Variable,public,public-api system-api test-api whitelist,android.view.View.LAYOUT_DIRECTION_RTL,core/java/android/view/View.java,false
intrusive native -> actively native,UseVar,298,Method,private,com.android.systemui.volume.VolumeDialogImpl.initDialog,packages/SystemUI/src/com/android/systemui/volume/VolumeDialogImpl.java,Variable,public,public-api system-api test-api whitelist,android.widget.FrameLayout.LayoutParams.gravity,core/java/android/widget/FrameLayout.java,false
intrusive native -> actively native,UseVar,299,Method,private,com.android.systemui.volume.VolumeDialogImpl.initDialog,packages/SystemUI/src/com/android/systemui/volume/VolumeDialogImpl.java,Variable,public,public-api system-api test-api whitelist,android.view.Gravity.CENTER_VERTICAL,core/java/android/view/Gravity.java,false
intrusive native -> actively native,Cast,269,Method,private,com.android.systemui.volume.VolumeDialogImpl.initDialog,packages/SystemUI/src/com/android/systemui/volume/VolumeDialogImpl.java,Class,public,blacklist,android.view.ViewGroup,core/java/android/view/ViewGroup.java,false
extensive -> actively native,Typed,382,Variable,null,com.android.systemui.volume.VolumeDialogImpl.main,packages/SystemUI/src/com/android/systemui/volume/VolumeDialogImpl.java,Class,public,blacklist,android.view.View,core/java/android/view/View.java,false
extensive -> actively native,Typed,379,Variable,private,com.android.systemui.volume.VolumeDialogImpl.mInsetsListener,packages/SystemUI/src/com/android/systemui/volume/VolumeDialogImpl.java,Interface,public,,android.view.ViewTreeObserver.OnComputeInternalInsetsListener,core/java/android/view/ViewTreeObserver.java,false
extensive -> actively native,Typed,296,Variable,null,com.android.systemui.volume.VolumeDialogImpl.initDialog.dialogViewLP,packages/SystemUI/src/com/android/systemui/volume/VolumeDialogImpl.java,Class,public,,android.widget.FrameLayout.LayoutParams,core/java/android/widget/FrameLayout.java,false
extensive -> actively native,Typed,411,Variable,private,com.android.systemui.volume.VolumeDialogImpl.mTunable,packages/SystemUI/src/com/android/systemui/volume/VolumeDialogImpl.java,Interface,public,,com.android.systemui.tuner.TunerService.Tunable,packages/SystemUI/src/com/android/systemui/tuner/TunerService.java,false
extensive -> actively native,Call,407,Method,private,com.android.systemui.volume.VolumeDialogImpl.getAnimatorX,packages/SystemUI/src/com/android/systemui/volume/VolumeDialogImpl.java,Method,public,public-api system-api test-api whitelist,android.view.View.getWidth,core/java/android/view/View.java,false
extensive -> actively native,Call,415,Method,public,com.android.systemui.volume.VolumeDialogImpl.Anonymous_Class.onTuningChanged,packages/SystemUI/src/com/android/systemui/volume/VolumeDialogImpl.java,Method,public,,com.android.systemui.tuner.TunerService.parseIntegerSwitch,packages/SystemUI/src/com/android/systemui/tuner/TunerService.java,false
extensive -> actively native,Call,418,Method,public,com.android.systemui.volume.VolumeDialogImpl.Anonymous_Class.onTuningChanged,packages/SystemUI/src/com/android/systemui/volume/VolumeDialogImpl.java,Method,public,public-api system-api test-api whitelist,android.os.Handler.post,core/java/android/os/Handler.java,true
extensive -> actively native,Call,419,Method,public,com.android.systemui.volume.VolumeDialogImpl.Anonymous_Class.onTuningChanged,packages/SystemUI/src/com/android/systemui/volume/VolumeDialogImpl.java,Method,null,,com.android.systemui.plugins.VolumeDialogController.Callbacks.onConfigurationChanged,packages/SystemUI/plugin/src/com/android/systemui/plugins/VolumeDialogController.java,false
intrusive native -> actively native,Call,529,Method,private,com.android.systemui.volume.VolumeDialogImpl.initRow,packages/SystemUI/src/com/android/systemui/volume/VolumeDialogImpl.java,Method,public,public-api system-api test-api whitelist,android.view.LayoutInflater.from,core/java/android/view/LayoutInflater.java,false
intrusive native -> actively native,Call,548,Method,private,com.android.systemui.volume.VolumeDialogImpl.initRow,packages/SystemUI/src/com/android/systemui/volume/VolumeDialogImpl.java,Method,protected,,com.android.systemui.volume.VolumeDialogImpl.rescheduleTimeoutH,packages/SystemUI/src/com/android/systemui/volume/VolumeDialogImpl.java,false
extensive -> actively native,Typed,561,Variable,null,com.android.systemui.volume.VolumeDialogImpl.isNotificationVolumeLinked.cr,packages/SystemUI/src/com/android/systemui/volume/VolumeDialogImpl.java,Class,public,blacklist,android.content.ContentResolver,core/java/android/content/ContentResolver.java,false
extensive -> actively native,Call,561,Method,private,com.android.systemui.volume.VolumeDialogImpl.isNotificationVolumeLinked,packages/SystemUI/src/com/android/systemui/volume/VolumeDialogImpl.java,Method,public,public-api system-api test-api whitelist,android.content.Context.getContentResolver,core/java/android/content/Context.java,false
extensive -> actively native,Call,562,Method,private,com.android.systemui.volume.VolumeDialogImpl.isNotificationVolumeLinked,packages/SystemUI/src/com/android/systemui/volume/VolumeDialogImpl.java,Method,public,public-api system-api test-api whitelist,android.provider.Settings.Secure.getInt,core/java/android/provider/Settings.java,true
extensive -> actively native,Call,576,Method,private,com.android.systemui.volume.VolumeDialogImpl.setVisOrGone,packages/SystemUI/src/com/android/systemui/volume/VolumeDialogImpl.java,Method,public,,com.android.systemui.volume.Util.setVisOrGone,packages/SystemUI/src/com/android/systemui/volume/Util.java,false
